"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"15","Acholeplasma_oculi","sample_type","Mock",2.85531535930691,0.326737527418695,124,43,2.22521840596713e-14,1.69709990428426e-12
"16","Salmonella_enterica","sample_type","Mock",4.60469480657394,0.52929409550183,124,22,2.7403492929384e-14,1.95934974445095e-12
"17","Cutibacterium_acnes","sample_type","Nasal",15.4579786230364,0.79248048937146,124,59,2.0021241661649e-12,1.34731179181921e-10
"18","Corynebacterium_accolens","sample_type","Nasal",16.2561133647025,1.01669894255405,124,35,5.13241541020743e-11,3.26193512737628e-09
"19","Actinomyces_oris","sample_type","Sputum",12.0296112197287,0.856874400498969,124,29,3.13780216736138e-10,1.88928719971653e-08
"20","Granulicatella_elegans","sample_type","Sputum",9.63501948809878,0.753828638391627,124,44,7.74718631013741e-10,4.4313905693986e-08
"21","Listeria_marthii","sample_type","Mock",0.917757315176053,0.139525225086198,124,14,1.47292222405495e-09,8.02391916342317e-08
"22","Rothia_dentocariosa","sample_type","Sputum",6.88362950691547,0.641622150675002,124,28,5.17871636465075e-09,2.69293250961839e-07
"23","Streptococcus_infantis","sample_type","Sputum",4.15413249459961,0.391537203696855,124,27,7.83182943310704e-09,3.89548385716281e-07
"24","Streptococcus_australis","sample_type","Sputum",5.29682162863297,0.513427181638542,124,25,1.15981408046079e-08,5.52844711686311e-07
"25","Acholeplasma_oculi","sample_type","Sputum",2.00710273595249,0.329062842260637,124,43,1.46723092001505e-08,6.71404868998885e-07
"26","Actinomyces_sp_ICM47","sample_type","Sputum",9.44567832477474,0.994312966182994,124,24,3.55439643181059e-08,1.56393442999666e-06
"27","Cupriavidus_sp","lypma","lypma",1.61040452507226,0.271486522378457,124,88,4.29124441465491e-08,1.81821615198712e-06
"28","Gemella_sanguinis","sample_type","Sputum",11.4193744307026,1.18593634386752,124,70,4.74349271609279e-08,1.9380555954322e-06
"29","Acholeplasma_oculi","molysis","molysis",0.802818715170581,0.13945361277371,124,43,7.24292993306367e-08,2.85721098049132e-06
"30","Solobacterium_moorei","sample_type","Sputum",5.38338685752996,0.62412770276388,124,23,1.48350799356944e-07,5.65711048214478e-06
"31","Gemella_haemolysans","molysis","molysis",1.29979021694159,0.232174441052634,124,68,1.78504646101727e-07,6.58739726259278e-06
"32","Pseudomonas_aeruginosa","sample_type","Mock",4.30298047684946,0.787745195180061,124,53,2.75304858289017e-07,9.84214868383235e-06
"33","Gemella_haemolysans","sample_type","Sputum",6.59044501650346,0.799924980255162,124,68,4.39631827466682e-07,1.47044092103014e-05
"34","Streptococcus_parasanguinis","sample_type","Sputum",8.84847731761826,1.12258639598996,124,36,4.62726163960532e-07,1.47044092103014e-05
"35","Pseudomonas_aeruginosa","host_zero","host_zero",-1.79806467476512,0.336214558152725,124,53,4.57944803374534e-07,1.47044092103014e-05
"36","Pseudomonas_aeruginosa","molysis","molysis",-1.80297526241543,0.336214558152725,124,53,4.29285869931145e-07,1.47044092103014e-05
"37","Bacillus_intestinalis","molysis","molysis",-0.312399416787159,0.0591463949788841,124,31,6.12973462725538e-07,1.89524767934599e-05
"38","Anaerobiospirillum_thomasii","sample_type","Sputum",1.83566357854768,0.352185918498176,124,16,8.31189479653742e-07,2.50231780190495e-05
"39","Streptococcus_sp_F0442","sample_type","Sputum",4.86874650082227,0.668797590987038,124,23,1.25817949851536e-06,3.69065986231171e-05
"40","Enorma_massiliensis","sample_type","Sputum",2.52842178880853,0.341296219623948,124,17,1.40315076515502e-06,4.01301118834336e-05
"41","Gemella_haemolysans","qiaamp","qiaamp",1.18453242249952,0.231862945724138,124,68,1.4961808832212e-06,4.17470958635377e-05
"42","Streptococcus_salivarius","sample_type","Sputum",7.68163225793771,1.07887532031749,124,29,1.69533492459027e-06,4.51037942728201e-05
"43","Escherichia_coli","host_zero","host_zero",-1.93259592851104,0.379981286139559,124,30,1.67814419722958e-06,4.51037942728201e-05
"44","Scardovia_wiggsiae","sample_type","Sputum",5.12913574478305,0.724636085311953,124,25,1.88138008834475e-06,4.89158822969636e-05
"45","Staphylococcus_argenteus","qiaamp","qiaamp",0.723732443493465,0.14316058553105,124,63,1.98847334605945e-06,5.05514112864892e-05
"46","Collinsella_aerofaciens","sample_type","Sputum",5.35029748351481,0.723926321716762,124,31,2.09416376060581e-06,5.20809422202836e-05
"47","Olsenella_scatoligenes","sample_type","Sputum",4.96187787403521,0.702490340448146,124,26,2.68693072137535e-06,6.5401037133051e-05
"48","Actinomyces_sp_oral_taxon_180","sample_type","Sputum",2.79653230418262,0.405952994503508,124,20,3.08855909784588e-06,6.92806197634449e-05
"49","Actinomyces_sp_oral_taxon_181","sample_type","Sputum",7.11248683047731,1.04305899901576,124,28,3.07999897260299e-06,6.92806197634449e-05
"50","Gemella_morbillorum","sample_type","Sputum",7.27489682836325,1.06368068874416,124,29,3.06126841135492e-06,6.92806197634449e-05
"51","Limnochorda_pilosa","sample_type","Sputum",3.83974692991174,0.533736191067663,124,32,3.04572433330302e-06,6.92806197634449e-05
"52","Collinsella_stercoris","sample_type","Sputum",4.62262789728668,0.669624190416707,124,21,3.44140178585043e-06,7.57108392887095e-05
"53","Aeriscardovia_aeriphila","qiaamp","qiaamp",0.885763680405379,0.18296126914786,124,38,4.71741535414374e-06,0.000100496118507182
"54","Listeria_floridensis","host_zero","host_zero",0.201061000551405,0.0418576128283376,124,33,4.7436979015628e-06,0.000100496118507182
"55","Streptococcus_oralis","molysis","molysis",1.61813680647242,0.33539760389764,124,38,5.0481503015411e-06,0.000105001526272055
"56","Listeria_monocytogenes","host_zero","host_zero",0.183114789713113,0.0382962841050765,124,31,5.19592293198346e-06,0.000106145282753376
"57","Actinomyces_naeslundii","sample_type","Sputum",5.24556212732063,0.770180983752338,124,23,7.43165587625896e-06,0.000149154637235794
"58","Staphylococcus_epidermidis","sample_type","Nasal",10.1004690951158,1.59100228865489,124,59,7.83861179509074e-06,0.000154609860234204
"59","Acholeplasma_oculi","host_zero","host_zero",0.649888128260746,0.13945361277371,124,43,8.56010268169277e-06,0.000165978940133162
"60","Streptococcus_sanguinis","sample_type","Sputum",8.55691902933651,1.37951457988397,124,25,9.45992454523032e-06,0.000180369227995725
"61","Olsenella_scatoligenes","molysis","molysis",1.03931541932655,0.224331478270505,124,26,1.04234346874542e-05,0.000195482119384386
"62","Staphylococcus_argenteus","molysis","molysis",0.664555843356834,0.143677974619439,124,63,1.13939552744805e-05,0.000210030512365218
"63","Streptococcus_gordonii","sample_type","Sputum",6.75387363631279,1.107594675763,124,25,1.15663656285041e-05,0.000210030512365218
"64","Granulicatella_adiacens","sample_type","Sputum",3.56262626517891,0.584909564789484,124,22,1.18003824764108e-05,0.000210931836765843
"65","Staphylococcus_schweitzeri","qiaamp","qiaamp",0.590618740456142,0.128367933115136,124,50,1.22495592168807e-05,0.000215592242217101
"66","Mogibacterium_diversum","sample_type","Sputum",6.56857898380221,1.07720092219018,124,22,1.32111494498976e-05,0.000228993257131558
"67","Staphylococcus_argenteus","host_zero","host_zero",0.657644530967175,0.143804457503465,124,63,1.39957021080539e-05,0.000238971391218114
"68","Actinomyces_graevenitzii","sample_type","Sputum",6.68737647617963,1.11641720589217,124,25,1.43902671445945e-05,0.000239755631435018
"69","Collinsella_aerofaciens","host_zero","host_zero",0.932095402325363,0.20467526014742,124,31,1.44607854624268e-05,0.000239755631435018
"70","Collinsella_intestinalis","molysis","molysis",0.792871936351075,0.174264390458917,124,30,1.47060555336574e-05,0.000239801094496359
"71","Gemella_haemolysans","host_zero","host_zero",1.05568639047542,0.232251366320376,124,68,1.48827602353509e-05,0.000239801094496359
"72","Escherichia_coli","benzonase","benzonase",-1.71900240056484,0.379981286139559,124,30,1.65152623985857e-05,0.000262409169221973
"73","Slackia_isoflavoniconvertens","sample_type","Sputum",3.32696065129634,0.491268769592225,124,31,1.76862759377998e-05,0.000277165748943054
"74","Staphylococcus_aureus","qiaamp","qiaamp",0.566257059461824,0.125641835607046,124,66,1.81915316166274e-05,0.000281231245532727
"75","Aeriscardovia_aeriphila","host_zero","host_zero",0.823153921230191,0.183512964597436,124,38,1.93973860841341e-05,0.000291981706319071
"76","Collinsella_aerofaciens","molysis","molysis",0.917130316114726,0.204602993253361,124,31,1.91909832101484e-05,0.000291981706319071
"77","Salmonella_enterica","host_zero","host_zero",-1.00125817408403,0.22590601826688,124,22,2.1423623139148e-05,0.000318293829495914
"78","Gemella_bergeri","sample_type","Sputum",4.31930139538219,0.738653579736395,124,24,2.18849582803044e-05,0.000320979388111131
"79","Collinsella_intestinalis","sample_type","Sputum",3.93717236314468,0.672142554970905,124,30,2.29653523965473e-05,0.000332561558755065
"80","Actinomyces_sp_oral_taxon_181","molysis","molysis",1.10911194419284,0.251895854561983,124,28,2.61338482341e-05,0.00037371402974763
"81","Pseudopropionibacterium_propionicum","sample_type","Sputum",3.55735533826507,0.629823363416343,124,21,2.87743853243688e-05,0.000406393787791085
"82","Aeriscardovia_aeriphila","sample_type","Sputum",5.38185977499172,0.928503334385564,124,38,3.40770937656353e-05,0.000465024462355101
"83","X.Collinsella._massiliensis","qiaamp","qiaamp",1.08142642192365,0.24882946066857,124,35,3.37858324794732e-05,0.000465024462355101
"84","Gemella_haemolysans","benzonase","benzonase",1.00624936084918,0.232251366320376,124,68,3.41451528302697e-05,0.000465024462355101
"85","Streptococcus_sp_HPH0090","sample_type","Sputum",2.42361909132935,0.437245729584391,124,19,3.59592170360188e-05,0.000483968756343594
"86","X.Collinsella._massiliensis","sample_type","Sputum",5.74587677215404,0.901415525385896,124,35,4.0684360990406e-05,0.000541196615965401
"87","Atopobium_rimae","molysis","molysis",0.475065354059264,0.11094246548376,124,26,4.17873741917659e-05,0.000549479954889428
"88","Staphylococcus_aureus","molysis","molysis",0.538857104319072,0.12610649817932,124,66,4.46574165547251e-05,0.000580546415211426
"89","Staphylococcus_schweitzeri","host_zero","host_zero",0.54484886691399,0.128780939126332,124,50,5.11758351729703e-05,0.000657810735257056
"90","Actinomyces_oris","molysis","molysis",1.31261062116222,0.311545223154674,124,29,5.32483387044339e-05,0.000676845549754137
"91","Pseudomonas_aeruginosa","qiaamp","qiaamp",-1.40686265625126,0.336214558152725,124,53,5.6155937756372e-05,0.000705960360365819
"92","Actinomyces_sp_oral_taxon_170","sample_type","Sputum",1.32613280409104,0.24859397028445,124,16,6.11132135969995e-05,0.000747280771571472
"93","Mogibacterium_pumilum","sample_type","Sputum",3.23790280777937,0.61067288936373,124,16,6.08566345278697e-05,0.000747280771571472
"94","Parvimonas_micra","sample_type","Sputum",6.09135958769409,1.15496229751136,124,24,6.14024410207328e-05,0.000747280771571472
"95","Granulicatella_elegans","benzonase","benzonase",1.11182560085027,0.267478058668845,124,44,6.57818286259493e-05,0.000792151704716695
"96","Salmonella_enterica","benzonase","benzonase",-0.935057102906542,0.22590601826688,124,22,6.67110113652998e-05,0.000794972885436489
"97","Sutterella_parvirubra","lypma","lypma",1.62157780916204,0.390703521987211,124,60,6.86479712865516e-05,0.000809621434554794
"98","Listeria_monocytogenes","qiaamp","qiaamp",0.158096868908422,0.0382962841050765,124,31,6.95189674523134e-05,0.000811527538422924
"99","Collinsella_intestinalis","host_zero","host_zero",0.720643142531536,0.174337783668735,124,30,7.28086010724347e-05,0.000841343834614801
"100","X.Collinsella._massiliensis","molysis","molysis",1.02846867011413,0.249202846588727,124,35,7.66272310542536e-05,0.000876615523260661
"101","Actinomyces_naeslundii","molysis","molysis",1.11475095818624,0.271266808567521,124,23,7.91786801834649e-05,0.000895491943239681
"102","Actinomyces_sp_HMSC035G02","sample_type","Sputum",4.30568612294244,0.830744014746894,124,26,7.98428131210205e-05,0.000895491943239681
"103","Acholeplasma_oculi","qiaamp","qiaamp",0.569292891444274,0.13945361277371,124,43,8.26683100790054e-05,0.000918180065343517
"104","Streptococcus_infantis","molysis","molysis",0.453020755132449,0.11075639411655,124,27,8.5105756153342e-05,0.000936163317686762
"105","Actinomyces_sp_S6_Spd3","molysis","molysis",0.652513169987395,0.159722067720975,124,26,8.83784381197411e-05,0.000962904125799846
"106","Abiotrophia_defectiva","sample_type","Sputum",2.05971541781753,0.404036957208142,124,17,9.2162706163168e-05,0.000985582333008488
"107","Streptococcus_peroris","sample_type","Sputum",3.84716106752696,0.757640996838793,124,21,9.21829629649547e-05,0.000985582333008488
"108","Corynebacterium_atypicum","sample_type","Nasal",4.93098532334816,0.956486434044349,124,33,9.43882166694537e-05,0.00099981592472088
"109","Gemella_morbillorum","molysis","molysis",1.02414207299005,0.252791880651585,124,29,9.89802921909146e-05,0.00103883902996703
"110","Streptococcus_vestibularis","sample_type","Sputum",3.97637840673253,0.797765355496393,124,20,0.000111086547430761,0.00115530009327992
"111","Listeria_monocytogenes","molysis","molysis",0.153198759016709,0.0382962841050765,124,31,0.000112244745029806,0.00115682872355044
"112","Corynebacterium_durum","sample_type","Sputum",3.14584388445556,0.632578514860517,124,18,0.000115768015921134,0.00118248759119444
"113","Granulicatella_elegans","molysis","molysis",1.05949349563217,0.267436204855387,124,44,0.000135501063321129,0.00137179837556966
"114","Staphylococcus_argenteus","benzonase","benzonase",0.570077609110818,0.143804457503465,124,63,0.000139615962090521,0.00140105842659259
"115","Staphylococcus_schweitzeri","molysis","molysis",0.506923369837309,0.128698720977098,124,50,0.000150577987925591,0.00149792363640762
"116","Lactobacillus_fermentum","molysis","molysis",0.178985494353782,0.0456810817049569,124,38,0.000165171393207305,0.00162893167094101
"117","Listeria_floridensis","molysis","molysis",0.162722275121899,0.0418576128283376,124,33,0.000169872849984134,0.00166097897762265
"118","Veillonella_dispar","sample_type","Sputum",4.92457188312478,1.03077801843477,124,24,0.000178281036211785,0.00172841953751086
"119","Staphylococcus_aureus","host_zero","host_zero",0.491207346723168,0.126219859947228,124,66,0.000181413801705031,0.00174401167353408
"120","Gemella_morbillorum","host_zero","host_zero",0.981824652151594,0.252914329793314,124,29,0.000183016657136606,0.00174475879803564
"121","Rothia_mucilaginosa","molysis","molysis",1.04999766254679,0.270492401221797,124,43,0.000187500707775809,0.00177273396442583
"122","Slackia_isoflavoniconvertens","molysis","molysis",0.705352600198839,0.182546319297522,124,31,0.000195312392285213,0.00183145390798593
"123","Scardovia_wiggsiae","qiaamp","qiaamp",0.665826964419869,0.172451996940826,124,25,0.000197835226591605,0.00184002844894957
"124","Bulleidia_extructa","molysis","molysis",0.737873504515044,0.191387420955121,124,24,0.000203597641222048,0.00187835243191954
"125","Cupriavidus_sp","molysis","molysis",1.05694704403916,0.274531103145659,124,88,0.000207758639134547,0.00190140706535937
"126","Atopobium_rimae","sample_type","Sputum",2.30104654730716,0.490936646853496,124,26,0.000219924060074949,0.00198658915379174
"127","Collinsella_stercoris","molysis","molysis",0.739092026984113,0.193039802916559,124,21,0.000220539180534573,0.00198658915379174
"128","Cutibacterium_acnes","lypma","lypma",1.26029522895611,0.330090984322657,124,59,0.000232575443999301,0.00206977190639784
"129","Gemella_morbillorum","qiaamp","qiaamp",0.962437698820397,0.252299699679428,124,29,0.000233392111822833,0.00206977190639784
"130","Actinomyces_johnsonii","sample_type","Sputum",1.75709936821969,0.379511914828474,124,16,0.000243413415267473,0.00211713384173811
"131","Actinomyces_sp_oral_taxon_181","host_zero","host_zero",0.958497599923531,0.252015044321538,124,28,0.000242026167507396,0.00211713384173811
"132","Streptococcus_anginosus","molysis","molysis",0.560688269102825,0.147308599299923,124,33,0.000244284674046705,0.00211713384173811
"133","Paludisphaera_borealis","sample_type","Sputum",2.44335359458925,0.526542238993089,124,23,0.000260309049220589,0.00223904926547635
"134","Salmonella_enterica","qiaamp","qiaamp",-0.849715951099628,0.22590601826688,124,22,0.000267441259427237,0.00228322985660268
"135","Cupriavidus_sp","host_zero","host_zero",1.03533100753824,0.274717265126247,124,88,0.000276734400736824,0.00234506781068835
"136","Actinomyces_sp_S6_Spd3","sample_type","Sputum",4.40696807901368,0.967698940289979,124,26,0.000280174741300843,0.00235676400035415
"137","Collinsella_aerofaciens","qiaamp","qiaamp",0.767236106933138,0.20431083670952,124,31,0.000287815220762711,0.00240336213542001
"138","Scardovia_wiggsiae","molysis","molysis",0.647148938724596,0.172786826056999,124,25,0.000297071431439979,0.0024217773956805
"139","Rothia_mucilaginosa","sample_type","Sputum",11.9978906428213,2.61916084101058,124,43,0.000293314547733957,0.0024217773956805
"140","Streptococcus_pseudopneumoniae","sample_type","Sputum",2.96800491767795,0.656363545303306,124,19,0.000298488297894187,0.0024217773956805
"141","Streptococcus_sp_A12","sample_type","Sputum",3.34604585168008,0.739541821725672,124,20,0.00029552747445398,0.0024217773956805
"142","Actinomyces_sp_HPA0247","molysis","molysis",0.393200183832383,0.104931801523533,124,28,0.000301788259219093,0.00243130822920171
"143","Olsenella_profusa","sample_type","Sputum",5.14460869832558,1.13991631397565,124,16,0.000305883238951509,0.00244706591161207
"144","Pseudomonas_aeruginosa","benzonase","benzonase",-1.24668497786653,0.336214558152725,124,53,0.000323063473449784,0.00254885940432106
"145","Listeria_monocytogenes","benzonase","benzonase",0.14202228289267,0.0382962841050765,124,31,0.000322484270500224,0.00254885940432106
"146","Streptococcus_australis","qiaamp","qiaamp",0.574714179585067,0.154777331886922,124,25,0.000330952352394335,0.00259321569273369
"147","Eubacterium_infirmum","molysis","molysis",0.565730474220949,0.152484797564403,124,20,0.000336968376722048,0.00262239335353757
"148","Fusobacterium_nucleatum","molysis","molysis",0.842327151159054,0.227563275166932,124,19,0.000346187473323148,0.00267593560460596
"149","Cupriavidus_sp","sample_type","Sputum",-7.30572937299078,1.63288656230177,124,88,0.000355048060333475,0.00272600658403688
"150","Streptococcus_sp_F0442","host_zero","host_zero",0.501730816092067,0.136125382472593,124,23,0.000366934027650373,0.00279848351754685
"151","Aeriscardovia_aeriphila","molysis","molysis",0.675719242544537,0.183403050592892,124,38,0.000372008103186173,0.00279985046082225
"152","Slackia_exigua","molysis","molysis",0.493169526125633,0.133911616909823,124,20,0.000370701778362217,0.00279985046082225
"153","Actinomyces_naeslundii","qiaamp","qiaamp",0.996132305869638,0.271084141459182,124,23,0.000379136671784164,0.00283485197726198
"154","Actinomyces_sp_S6_Spd3","host_zero","host_zero",0.586557460553103,0.159831629404505,124,26,0.00038972600091561,0.00289510743537311
"155","Rothia_dentocariosa","host_zero","host_zero",0.453846383758324,0.123885778121183,124,28,0.000396931406824695,0.00291083031671443
"156","Porphyromonas_somerae","sample_type","Sputum",3.3546864080186,0.764020170045812,124,17,0.000395387118330304,0.00291083031671443
"157","Solobacterium_moorei","molysis","molysis",0.629214461900315,0.172136427320259,124,23,0.000404756026658692,0.00294930506049391
"158","Actinomyces_odontolyticus","molysis","molysis",0.63730118224094,0.174767390448803,124,32,0.000426714196321533,0.00307019522384801
"159","Streptococcus_sp_F0442","molysis","molysis",0.495694257665314,0.136046090839008,124,23,0.00042465288778748,0.00307019522384801
"160","Granulicatella_adiacens","molysis","molysis",0.409002274344515,0.112490639859231,124,22,0.000436622983377651,0.00312185433115021
"161","Actinomyces_sp_HMSC035G02","molysis","molysis",0.513364540029404,0.141645146173544,124,26,0.000456164146178639,0.00320692119149053
"162","Streptococcus_sanguinis","molysis","molysis",0.790641153181819,0.218179429701234,124,25,0.000456930204731605,0.00320692119149053
"163","Lachnoanaerobaculum_saburreum","sample_type","Sputum",3.91370651581256,0.89444240928143,124,20,0.000455604844176695,0.00320692119149053
"164","Actinomyces_naeslundii","host_zero","host_zero",0.979695766445643,0.271311017352531,124,23,0.000470518792360241,0.00328215547841534
"165","Gemella_haemolysans","sample_type","Mock",6.80433173688174,1.14811570977283,124,68,0.000485840106817168,0.0033684914072657
"166","Rothia_dentocariosa","molysis","molysis",0.443877545573815,0.123810016307752,124,28,0.000519119687809893,0.00357754772803926
"167","Streptococcus_infantis","benzonase","benzonase",0.395743609020301,0.110795435239852,124,27,0.00053807685718103,0.0036859875725455
"168","Parvimonas_sp_oral_taxon_393","sample_type","Sputum",3.01100840281582,0.709873789028679,124,17,0.000546395000023152,0.00372068976206242
"169","Listeria_floridensis","qiaamp","qiaamp",0.148559239083388,0.0418576128283376,124,33,0.000560797153305307,0.00379616534545131
"170","Abiotrophia_sp_HMSC24B09","sample_type","Sputum",1.95804893104432,0.462813774126776,124,16,0.000568795269823474,0.00380527361800032
"171","Streptococcus_gordonii","molysis","molysis",0.52537934946854,0.147504302499326,124,25,0.000565698872959294,0.00380527361800032
"172","Actinomyces_sp_oral_taxon_181","qiaamp","qiaamp",0.892929190974865,0.251416657756219,124,28,0.000579857134475675,0.00385672419674519
"173","Rothia_aeria","sample_type","Sputum",2.49861891899844,0.594184364648026,124,17,0.000594108400881757,0.00392867058155336
"174","Actinomyces_meyeri","sample_type","Sputum",2.91133628698196,0.694350882239035,124,16,0.000610920197293374,0.00394854635990746
"175","Actinomyces_sp_HMSC035G02","host_zero","host_zero",0.501941499329347,0.141740329231321,124,26,0.000604431456495305,0.00394854635990746
"176","Streptococcus_australis","molysis","molysis",0.547733047371853,0.154965133927058,124,25,0.000609674376669475,0.00394854635990746
"177","Streptococcus_infantis","lypma","lypma",0.388249722978193,0.109683260346494,124,27,0.00060160074855477,0.00394854635990746
"178","Parvimonas_micra","qiaamp","qiaamp",0.759453173199751,0.214899518009866,124,24,0.000618593236697481,0.00397567788079729
"179","Actinomyces_viscosus","sample_type","Sputum",3.6602462066931,0.879126195430359,124,19,0.000644765448876513,0.00412073560622754
"180","Kouleothrix_aurantiaca","sample_type","Sputum",1.33637406315283,0.317771936751887,124,16,0.000658464172724503,0.00418490563109351
"181","Pseudopropionibacterium_propionicum","molysis","molysis",0.443919288577042,0.126811477429992,124,21,0.000689852470556325,0.00434134679882913
"182","Gemella_bergeri","molysis","molysis",0.67068348563196,0.191686232969052,124,24,0.000690668808904634,0.00434134679882913
"183","Lachnoanaerobaculum_saburreum","molysis","molysis",0.753468069477566,0.215635695236982,124,20,0.000703443510521585,0.00439748292916226
"184","Parvimonas_micra","molysis","molysis",0.749862679223121,0.215444993289041,124,24,0.000738838547714941,0.00459364836187985
"185","Staphylococcus_aureus","benzonase","benzonase",0.439167453912455,0.126219859947228,124,66,0.000750943888473971,0.00464367464007688
"186","Denitrobacterium_detoxificans","molysis","molysis",0.401274982385492,0.116092121329752,124,14,0.000793977697976685,0.00488338971228671
"187","Alloscardovia_omnicolens","sample_type","Sputum",2.77985309669381,0.683554987310649,124,15,0.000806153930750617,0.00493176522341554
"188","Gemella_haemolysans","lypma","lypma",0.791101061333644,0.229947158593838,124,68,0.000840428873353019,0.00511409910168007
"189","Streptococcus_sp_HMSC034E03","molysis","molysis",0.39107240731379,0.113870667146187,124,15,0.000865686986497447,0.00523992546324381
"190","Listeria_floridensis","benzonase","benzonase",0.143017284292377,0.0418576128283376,124,33,0.000876835640405934,0.00527947354012836
"191","Hydrogenibacillus_schlegelii","sample_type","Mock",1.43037554089748,0.419243191180611,124,21,0.000891416535041656,0.00533916500569452
"192","Scardovia_wiggsiae","host_zero","host_zero",0.590486001102846,0.172870123942053,124,25,0.000910728752947746,0.00539830929208405
"193","Parvimonas_micra","host_zero","host_zero",0.737015125465011,0.215580610223491,124,24,0.000906342769390358,0.00539830929208405
"194","Collinsella_stercoris","qiaamp","qiaamp",0.657693911168556,0.192776529181541,124,21,0.000922738548490099,0.00544130360552925
"195","Actinomyces_graevenitzii","molysis","molysis",0.41124041775807,0.120759115891497,124,25,0.000953971268034456,0.00554291747518928
"196","Actinomyces_sp_S6_Spd3","qiaamp","qiaamp",0.541363725412018,0.159280468201051,124,26,0.000971131037707374,0.00554291747518928
"197","Collinsella_stercoris","host_zero","host_zero",0.65591777427773,0.193104848096744,124,21,0.000967220698427929,0.00554291747518928
"198","X.Collinsella._massiliensis","host_zero","host_zero",0.847427945034437,0.249295315017442,124,35,0.00097388672422469,0.00554291747518928
"199","Thermoleophilum_album","sample_type","Sputum",3.18410593370816,0.778445553002433,124,40,0.000970531775788409,0.00554291747518928
"200","Solobacterium_moorei","benzonase","benzonase",0.584851798904581,0.172200626245407,124,23,0.000968113502949632,0.00554291747518928
"201","Alkalilimnicola_ehrlichii","molysis","molysis",-1.03307896668911,0.304255885757217,124,25,0.00096981660176241,0.00554291747518928
"202","Streptococcus_australis","host_zero","host_zero",0.525587740259215,0.155011381123005,124,25,0.000984227724931334,0.00557404216495765
"203","Rothia_dentocariosa","qiaamp","qiaamp",0.418855102334818,0.123505424818226,124,28,0.000992359906262469,0.00559241247667125
"204","Olsenella_scatoligenes","host_zero","host_zero",0.759556477163996,0.224387512291436,124,26,0.00100261061247001,0.00559895799384096
"205","Slackia_isoflavoniconvertens","host_zero","host_zero",0.618233215236044,0.182567332744605,124,31,0.00100330978036486,0.00559895799384096
"206","Streptococcus_infantis","host_zero","host_zero",0.373390466972294,0.110795435239852,124,27,0.00105448856586108,0.00585599475410229
"207","Gemella_sanguinis","molysis","molysis",0.685789793328757,0.203411889768393,124,70,0.00106351965518161,0.00587761587211477
"208","Oribacterium_sinus","sample_type","Sputum",3.00895235601278,0.765858093313753,124,18,0.00107051546071878,0.00588783503395329
"209","Enterococcus_faecalis","sample_type","Mock",7.99093607221937,1.82753530179338,124,40,0.00108316571082717,0.00592890704873818
"210","Actinomyces_sp_S6_Spd3","benzonase","benzonase",0.534979585018988,0.159831629404505,124,26,0.00114779216291465,0.0061993211778548
"211","Propionibacterium_humerusii","sample_type","Nasal",1.88974508425619,0.457534185580126,124,18,0.0011433553259712,0.0061993211778548
"212","Thiohalorhabdus_denitrificans","molysis","molysis",-1.09401324032839,0.327112118603711,124,29,0.00114882525323883,0.0061993211778548
"213","Pseudopropionibacterium_propionicum","host_zero","host_zero",0.424247595228977,0.126886124844056,124,21,0.00115737861550488,0.00621615556872106
