"","feature","metadata","value","coef","stderr","N","N.not.0","pval","qval"
"24","PWY.5896","sample_type","Mock",8.67951711401743,0.660861096192126,147,24,9.11972951448864e-25,4.78253815288975e-22
"25","PWY0.1277","sampletype_treatment","Mock*Host zero",-8.57093579191946,0.638790061700441,147,28,3.59061585600159e-24,1.80765964654544e-21
"26","PWY.5415","sampletype_treatment","Mock*Host zero",-10.5704187228366,0.803220102653822,147,36,8.26632805913275e-24,4.00153865200941e-21
"27","PWY0.1338","treatment","Molysis",-9.27733048593344,0.706779259979669,147,49,1.0667607144123e-23,4.9726853154049e-21
"28","PWY.5532","sampletype_treatment","Mock*Host zero",-6.07557242859068,0.480997189654662,147,20,1.34613396937156e-23,6.05087219232515e-21
"29","PWY.5178","sampletype_treatment","Mock*QIAamp",-8.00893299687388,0.613960627773989,147,25,1.47111067567175e-23,6.38462033241539e-21
"30","LIPASYN.PWY","sample_type","Mock",7.22426079970246,0.576424199584551,147,27,2.28449846255058e-23,9.5842325498872e-21
"31","PWY66.201","sample_type","Mock",2.82734065353177,0.226706571369936,147,31,3.18188180397305e-23,1.29184401241306e-20
"32","PWY.5178","sampletype_treatment","Mock*Benzonase",-7.79707746671504,0.613960627773989,147,25,8.16835557261715e-23,3.21271635115498e-20
"33","PWY0.41","sampletype_treatment","Mock*Host zero",-9.51322161771724,0.774444276612262,147,23,8.74420817244899e-23,3.334988001771e-20
"34","PWY0.1277","sampletype_treatment","Mock*Benzonase",-8.14558722349013,0.638790061700441,147,28,9.25551308358872e-23,3.42617316676611e-20
"35","PWY.5656","sampletype_treatment","Mock*QIAamp",-9.78202208650682,0.778096540268088,147,26,1.78858983250544e-22,6.43176903768956e-20
"36","PWY.4361","sampletype_treatment","Mock*Molysis",-1.73265655077806,0.142740784973574,147,32,1.91895605709813e-22,6.70888359295473e-20
"37","GLUCUROCAT.PWY","sampletype_treatment","Mock*Host zero",-12.4199135059549,0.999713089739187,147,39,3.67996340232338e-22,1.25178430761195e-19
"38","THREOCAT.PWY","sampletype_treatment","Mock*Host zero",-8.251035581387,0.687416219411423,147,17,3.99541002740676e-22,1.32332185802478e-19
"39","P562.PWY","sample_type","Mock",6.3872233690241,0.540318605481511,147,32,1.07000475485241e-21,3.45309739604421e-19
"40","THREOCAT.PWY","sampletype_treatment","Mock*QIAamp",-8.05103558138697,0.687416219411422,147,17,1.93526761794609e-21,6.08931955986738e-19
"41","ARGDEG.PWY","sampletype_treatment","Mock*Host zero",-10.4290853809316,0.867456059276668,147,32,2.90205590706227e-21,8.69649420149662e-19
"42","ORNARGDEG.PWY","sampletype_treatment","Mock*Host zero",-10.4290853809316,0.867456059276668,147,32,2.90205590706227e-21,8.69649420149662e-19
"43","PWY.4041","sampletype_treatment","Mock*Benzonase",-17.21347136261,1.43723394896896,147,51,3.37322527430891e-21,9.87335193080279e-19
"44","PWY.4041","sampletype_treatment","Mock*QIAamp",-17.1352295070818,1.43723394896896,147,51,4.43517734739649e-21,1.26866232032573e-18
"45","FUCCAT.PWY","sampletype_treatment","Mock*Host zero",-9.04268402113368,0.761667184851391,147,30,6.89936558058482e-21,1.92967589327201e-18
"46","GALACT.GLUCUROCAT.PWY","sampletype_treatment","Mock*Host zero",-8.52272373464812,0.724129615487844,147,29,1.13781820049539e-20,3.11316953726847e-18
"47","PWY.5367","sampletype_treatment","Mock*Host zero",-8.13473518243389,0.690968750736193,147,69,1.2588437768641e-20,3.37102293098119e-18
"48","PWY0.41","sampletype_treatment","Mock*Benzonase",-8.78448740172363,0.774444276612262,147,23,1.43925317511807e-20,3.77384176292417e-18
"49","PWY.5367","treatment","Molysis",5.78534752854552,0.499097175077909,147,69,3.11081323227727e-20,7.99034598804934e-18
"50","FUC.RHAMCAT.PWY","sampletype_treatment","Mock*QIAamp",-6.2004580805708,0.536746035599534,147,29,3.54096948676129e-20,8.91332839207551e-18
"51","LIPASYN.PWY","sampletype_treatment","Mock*Host zero",-7.95446887711452,0.713773621018776,147,27,4.24705144402604e-20,1.02875437305062e-17
"52","PWY.7446","sampletype_treatment","Mock*Benzonase",-8.36261593825575,0.730960717612143,147,20,4.25037560770954e-20,1.02875437305062e-17
"53","PWY.7616","treatment","Benzonase",8.69816480825604,0.76104375143136,147,37,5.25214464955496e-20,1.24723570866601e-17
"54","FUCCAT.PWY","sampletype_treatment","Mock*Benzonase",-8.72275220828752,0.761667184851391,147,30,5.66212673850818e-20,1.31969494686785e-17
"55","PWY.5532","sampletype_treatment","Mock*Benzonase",-5.33118120274065,0.480997189654662,147,20,5.91008463667453e-20,1.35244227703974e-17
"56","PWY.6748","sampletype_treatment","Mock*Host zero",-12.4778126651677,1.107342155203,147,30,1.16246632991553e-19,2.61264307648516e-17
"57","PWY.7446","sampletype_treatment","Mock*Host zero",-8.20855879638915,0.730960717612143,147,20,1.2461042185974e-19,2.75148556057314e-17
"58","PWY.7446","sampletype_treatment","Mock*QIAamp",-8.19374321262464,0.730960717612143,147,20,1.38207517760433e-19,2.99910313540139e-17
"59","PWY.5367","sampletype_treatment","Mock*QIAamp",-7.7997812100386,0.690968750736193,147,69,1.42087631079396e-19,3.03104224536489e-17
"60","PWY.5862","sampletype_treatment","Mock*Host zero",-9.80937726435289,0.871847562265188,147,26,1.45548162521512e-19,3.05311528915959e-17
"61","PWY.5177","sampletype_treatment","Mock*QIAamp",-20.7935652626446,1.84423325043212,147,60,1.50098851126957e-19,3.09695760702276e-17
"62","PWY.5180","sampletype_treatment","Mock*Host zero",-7.97582305323942,0.71576700670255,147,31,2.06087246931528e-19,4.11716522203208e-17
"63","PWY.5182","sampletype_treatment","Mock*Host zero",-7.97582305323942,0.71576700670255,147,31,2.06087246931528e-19,4.11716522203208e-17
"64","THREOCAT.PWY","sampletype_treatment","Mock*Benzonase",-7.40028763065195,0.687416219411423,147,17,3.35016689030508e-19,6.58831257521559e-17
"65","PWY.7616","treatment","lyPMA",8.38937692076472,0.761043751431361,147,37,4.12135842617595e-19,7.98021802336162e-17
"66","PWY.5896","sampletype_treatment","Mock*Host zero",-8.67951711401801,0.818330004117568,147,24,7.97320537938591e-19,1.52046610462047e-16
"67","LIPASYN.PWY","sampletype_treatment","Mock*Benzonase",-7.548021756809,0.713773621018776,147,27,9.47103759722392e-19,1.77914148057702e-16
"68","GALACT.GLUCUROCAT.PWY","sampletype_treatment","Mock*Benzonase",-7.83074520485584,0.724129615487844,147,29,1.4001922584539e-18,2.55403184998562e-16
"69","PWY.5845","sampletype_treatment","Mock*Host zero",-9.37482677898576,0.86769858100081,147,26,1.39863739680447e-18,2.55403184998562e-16
"70","PWY.7616","treatment","QIAamp",8.14980134917093,0.76104375143136,147,37,2.04888721126586e-18,3.68389920585601e-16
"71","ALLANTOINDEG.PWY","sampletype_treatment","Mock*Benzonase",-8.37536074769888,0.791151321725046,147,49,3.59442315656e-18,6.37174786598086e-16
"72","PWY.5861","sampletype_treatment","Mock*Host zero",-15.1227475127937,1.43194910349274,147,50,4.97452712001837e-18,8.69574976840989e-16
"73","PWY.5838","sampletype_treatment","Mock*Host zero",-14.6916867405457,1.40561674216903,147,50,8.63567099040797e-18,1.48888431623664e-15
"74","PWY.5860","sample_type","Mock",7.93607833592994,0.489935409454425,147,35,9.16958167091907e-18,1.55957236365118e-15
"75","PWY0.41","sampletype_treatment","Mock*QIAamp",-7.84513369073151,0.774444276612262,147,23,1.07019013127959e-17,1.79592173230466e-15
"76","PWY0.1338","sample_type","Sputum",11.4898987212484,1.01243743791498,147,49,1.16295075086518e-17,1.92590765136699e-15
"77","GLUDEG.I.PWY","sampletype_treatment","Mock*Host zero",-12.4611063191947,1.20018751692136,147,49,1.29826477124364e-17,2.12207278063278e-15
"78","PWY.6748","sampletype_treatment","Mock*QIAamp",-11.446795499021,1.107342155203,147,30,1.34172040870695e-17,2.16498629025457e-15
"79","PWY.5509","sampletype_treatment","Mock*Molysis",-9.17130319689492,0.892181872983853,147,19,1.43813212309626e-17,2.29118112674551e-15
"80","GLYCOLYSIS.E.D","sampletype_treatment","Mock*Host zero",-11.0495796158423,1.0633645446915,147,81,1.56936479795108e-17,2.40878357890393e-15
"81","HCAMHPDEG.PWY","sampletype_treatment","Mock*QIAamp",-7.11112499377486,0.687058052205271,147,28,1.56620724245478e-17,2.40878357890393e-15
"82","PWY.6690","sampletype_treatment","Mock*QIAamp",-7.11112499377486,0.687058052205271,147,28,1.56620724245478e-17,2.40878357890393e-15
"83","PWY.6748","sampletype_treatment","Mock*Benzonase",-11.3827307070433,1.107342155203,147,30,1.80377897413043e-17,2.73522435763923e-15
"84","PWY.6737","sampletype_treatment","Mock*Host zero",-10.3170821113032,1.00029841915257,147,102,2.15824093228857e-17,3.23376433021238e-15
"85","PWY.5367","treatment","Host zero",5.08738712787932,0.499097175077909,147,69,3.54513244997257e-17,5.24929847239468e-15
"86","PWY1F.823","treatment","Host zero",4.16458340980962,0.410194815209864,147,17,3.79887906655741e-17,5.55961534089437e-15
"87","PWY.5181","sampletype_treatment","Mock*Benzonase",-8.95828174325127,0.88486179470615,147,26,4.17312963510217e-17,6.03712753878114e-15
"88","PWY.5850","sample_type","Mock",7.50380778311986,0.487478712975217,147,35,4.46071401523378e-17,6.37983484042414e-15
"89","PWY.5508","sampletype_treatment","Mock*Host zero",-8.13744048307799,0.8144712128375,147,15,5.92984448171972e-17,8.3857328816769e-15
"90","ARGSYN.PWY","sample_type","Nasal",5.52932929893323,0.555230198575156,147,119,6.30575799529994e-17,8.72134836580715e-15
"91","PWY.7616","treatment","Host zero",7.63932588477405,0.76104375143136,147,37,6.30554797770746e-17,8.72134836580715e-15
"92","PWY.5177","sampletype_treatment","Mock*Host zero",-18.5373578887553,1.84423325043212,147,60,7.19531676197945e-17,9.8435061702471e-15
"93","PWY1F.823","treatment","Molysis",4.11217933143911,0.410194815209864,147,17,7.28215115404464e-17,9.85517789514041e-15
"94","FOLSYN.PWY","treatment","Molysis",3.25047055469965,0.327337090483787,147,70,1.33359855237967e-16,1.78560333832452e-14
"95","PWY.7198","treatment","Molysis",4.30050794297392,0.432781224932227,147,101,1.35723093169759e-16,1.79811668487852e-14
"96","PWY.4041","sampletype_treatment","Mock*Molysis",-14.1231535053432,1.43723394896896,147,51,1.87996423208341e-16,2.46471144010435e-14
"97","PWY.6284","sampletype_treatment","Mock*Host zero",-7.61908780587677,0.773779351666296,147,68,1.99020582340721e-16,2.58234334983537e-14
"98","PWY0.1338","sampletype_treatment","Nasal*Molysis",9.27733048593354,0.954920551378194,147,49,2.23565019557052e-16,2.87121360831128e-14
"99","PWY.4702","sampletype_treatment","Mock*Molysis",-10.3661891945952,1.0572355133285,147,61,2.33231525723703e-16,2.96510301288739e-14
"100","PWY.5381","sampletype_treatment","Mock*Molysis",3.00738461004045,0.314539104907202,147,29,2.35808286739946e-16,2.96788309690896e-14
"101","PWY.6737","sampletype_treatment","Mock*Molysis",-9.81591167708975,1.00029841915257,147,102,2.68609194551369e-16,3.34724289368666e-14
"102","PWY.7013","sampletype_treatment","Mock*Host zero",-15.9640924544037,1.64109129842583,147,43,2.97270221773704e-16,3.66808138357239e-14
"103","PWY.6829","sampletype_treatment","Mock*Molysis",3.80933967160772,0.40037147458435,147,26,3.03813454609543e-16,3.7124234366172e-14
"104","PWY.922","treatment","QIAamp",3.88455165571017,0.397993896742005,147,73,3.14915331969919e-16,3.81108112324366e-14
"105","PWY.6285","sampletype_treatment","Mock*Host zero",-11.1774247121649,1.15009867862701,147,58,3.35507438671935e-16,4.02161583154759e-14
"106","PWY.5415","sampletype_treatment","Mock*Benzonase",-7.78485801211602,0.803220102653822,147,36,3.52237668712736e-16,4.14690198999593e-14
"107","PWY.6285","sampletype_treatment","Mock*QIAamp",-11.1662565593514,1.15009867862701,147,58,3.52549271356717e-16,4.14690198999593e-14
"108","PWY.5910","treatment","QIAamp",4.79981704565316,0.49465485028862,147,65,3.95879968627101e-16,4.61346785661175e-14
"109","ORNDEG.PWY","sampletype_treatment","Mock*Host zero",-6.42400554439553,0.663357564122321,147,30,4.00593174004571e-16,4.6255648513959e-14
"110","PWY.5532","sampletype_treatment","Mock*QIAamp",-4.54965372439727,0.480997189654662,147,20,4.10912059839732e-16,4.7015810774026e-14
"111","ORNDEG.PWY","sampletype_treatment","Mock*Benzonase",-6.38772998891718,0.663357564122321,147,30,5.29489542711899e-16,5.99134754996517e-14
"112","PWY0.1533","treatment","Molysis",-6.91548247203817,0.718104692738852,147,44,5.3315662291125e-16,5.99134754996517e-14
"113","PWY.7046","sampletype_treatment","Mock*Host zero",-8.71034253951966,0.904120560072981,147,30,5.42482588953429e-16,6.04219988014855e-14
"114","PWY.6284","sampletype_treatment","Mock*QIAamp",-7.45446421531244,0.773779351666296,147,68,5.85088791458176e-16,6.45958555201106e-14
"115","ARGDEG.PWY","sampletype_treatment","Mock*Benzonase",-8.3221737906941,0.867456059276668,147,32,6.46705605057709e-16,7.01675581487614e-14
"116","ORNARGDEG.PWY","sampletype_treatment","Mock*Benzonase",-8.3221737906941,0.867456059276668,147,32,6.46705605057709e-16,7.01675581487614e-14
"117","PWY.6396","sampletype_treatment","Mock*Molysis",3.06151152191716,0.326785888953298,147,33,6.69817443476795e-16,7.20540371247773e-14
"118","PWY.7400","sample_type","Nasal",5.52623637129645,0.582122045749054,147,118,7.25423014767953e-16,7.73743564734699e-14
"119","PWY.5367","sampletype_treatment","Mock*Molysis",-6.62818441510464,0.690968750736193,147,69,7.40635358688068e-16,7.83330808777145e-14
"120","PWY.6075","sampletype_treatment","Mock*Molysis",3.88193682979098,0.415820641934421,147,26,8.00539379680816e-16,8.39632386055229e-14
"121","PWY.5910","treatment","Host zero",4.7229560961125,0.494654850288621,147,65,8.71414909106475e-16,9.06415540992901e-14
"122","PWY.922","treatment","Molysis",3.80000334441627,0.397993896742005,147,73,9.23070981859856e-16,9.52276342433454e-14
"123","PWY.5910","treatment","Molysis",4.70532358699554,0.49465485028862,147,65,1.04426903059822e-15,1.06855040805766e-13
"124","GLYCOLYSIS.E.D","sampletype_treatment","Mock*Benzonase",-10.1559568420986,1.0633645446915,147,81,1.06334294407802e-15,1.07929308823919e-13
"125","FUCCAT.PWY","sampletype_treatment","Mock*QIAamp",-7.2284139716017,0.761667184851392,147,30,1.16879995756777e-15,1.17684130127583e-13
"126","PWY.6612","treatment","Molysis",2.94908611071214,0.310555816391636,147,70,1.1915797908009e-15,1.19025581325556e-13
"127","FOLSYN.PWY","treatment","Host zero",3.10752438012948,0.327337090483787,147,70,1.21653243577103e-15,1.20561238083576e-13
"128","PWY.922","treatment","Host zero",3.77568431277492,0.397993896742005,147,73,1.2575556217851e-15,1.23653086373338e-13
"129","AST.PWY","treatment","Molysis",-6.87527536472612,0.729457520664478,147,48,1.46395975956565e-15,1.42832539022429e-13
"130","MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS","sampletype_treatment","Mock*Molysis",3.54849242166738,0.384840259382067,147,29,1.4898067236506e-15,1.44236210952819e-13
"131","PWY.5509","sampletype_treatment","Mock*Host zero",-8.30477056552207,0.892181872983853,147,19,2.17705980842569e-15,2.09163929380501e-13
"132","P164.PWY","sampletype_treatment","Mock*QIAamp",-9.44131321827926,1.01002618715152,147,52,2.20308953047601e-15,2.10061248716448e-13
"133","PWY.5896","sampletype_treatment","Mock*Benzonase",-7.48392386272765,0.818330004117568,147,24,2.23720334339591e-15,2.11710084811887e-13
"134","PWY.6737","sampletype_treatment","Mock*QIAamp",-9.38154609830062,1.00029841915257,147,102,2.39004186519179e-15,2.24485573994805e-13
"135","PWY.6396","sampletype_treatment","Mock*Host zero",2.9788070340789,0.326785888953298,147,33,2.62855381384087e-15,2.45059098525935e-13
"136","PWY.4321","sampletype_treatment","Mock*Host zero",-9.53629273665979,1.0236411655216,147,46,2.83159097082353e-15,2.62047087932242e-13
"137","PWY0.1277","sampletype_treatment","Mock*QIAamp",-5.94234235849387,0.638790061700441,147,28,3.10199918605823e-15,2.84976363180503e-13
"138","GLUDEG.I.PWY","sampletype_treatment","Mock*QIAamp",-11.1300390358817,1.20018751692136,147,49,3.59024532700806e-15,3.27440780331329e-13
"139","FOLSYN.PWY","treatment","QIAamp",3.03283501211833,0.327337090483787,147,70,3.85742534611341e-15,3.49277377022902e-13
"140","PWY.6737","sampletype_treatment","Mock*Benzonase",-9.28125436922163,1.00029841915257,147,102,3.95739541398972e-15,3.55769847717676e-13
"141","PWY.7546","sampletype_treatment","Mock*Molysis",3.42179376144307,0.379253063172954,147,29,4.33866261904577e-15,3.87279487399363e-13
"142","PWY.6284","treatment","Molysis",5.15684450115209,0.558912524103003,147,68,4.6016778543432e-15,4.07864207568757e-13
"143","PWY.4041","treatment","Molysis",9.54388754650987,1.03813581018274,147,51,4.76827723676904e-15,4.13886464151553e-13
"144","PWY.5081","sampletype_treatment","Mock*Molysis",3.62284196993223,0.402312978151477,147,29,4.76519354657748e-15,4.13886464151553e-13
"145","PWY.5862","sample_type","Mock",9.15349735096482,0.759987198662031,147,26,4.73881666061786e-15,4.13886464151553e-13
"146","HEMESYN2.PWY","sampletype_treatment","Mock*Host zero",-15.7894208703873,1.71790627225038,147,51,5.25670417479096e-15,4.53156703725473e-13
"147","ARGSYNBSUB.PWY","sample_type","Nasal",5.4324980593433,0.592093130170668,147,120,5.45614905005425e-15,4.67150285333216e-13
"148","PWY.7198","treatment","Host zero",3.98207360712378,0.432781224932227,147,101,5.56488457286975e-15,4.73240792122559e-13
"149","LPSSYN.PWY","sampletype_treatment","Mock*QIAamp",-8.02613780064329,0.878150676708599,147,17,5.64363265626696e-15,4.76716514172993e-13
"150","PWY.5030","treatment","Molysis",6.29515865802767,0.689046472987282,147,32,6.66876451916186e-15,5.52191251566915e-13
"151","PWY.5180","sampletype_treatment","Mock*Benzonase",-6.5246601834696,0.715767006702551,147,31,6.66691909401379e-15,5.52191251566915e-13
"152","PWY.5182","sampletype_treatment","Mock*Benzonase",-6.5246601834696,0.715767006702551,147,31,6.66691909401379e-15,5.52191251566915e-13
"153","GLYCOGENSYNTH.PWY","sampletype_treatment","Mock*Molysis",-9.07235212646692,0.991882350119831,147,103,7.09766793195119e-15,5.83864369879331e-13
"154","PWY.7003","treatment","Molysis",3.88785277898693,0.427758724798038,147,55,8.22193378735007e-15,6.71956224984338e-13
"155","PWY.5862","sampletype_treatment","Mock*Benzonase",-7.91113360694443,0.871847562265188,147,26,9.27773177559721e-15,7.53351820178493e-13
"156","PWY.6396","sampletype_treatment","Mock*QIAamp",2.89540410880731,0.326785888953298,147,33,1.03761749506921e-14,8.37144473906482e-13
"157","PWY.7046","sampletype_treatment","Mock*Benzonase",-8.14902185349058,0.904120560072981,147,30,1.27108024614172e-14,1.01896917056941e-12
"158","PWY.6612","treatment","Host zero",2.80117026939179,0.310555816391636,147,70,1.32389442792306e-14,1.05459083986327e-12
"159","PWY.5367","treatment","QIAamp",4.49326407624184,0.499097175077909,147,69,1.45864895917656e-14,1.15019705809033e-12
"160","PWY0.1415","sampletype_treatment","Mock*Host zero",-13.9764471856037,1.55617427740613,147,49,1.46219235098087e-14,1.15019705809033e-12
"161","PWY.7592","sampletype_treatment","Mock*Molysis",3.83221360706997,0.436245655815834,147,29,1.55740108721521e-14,1.21748137165781e-12
"162","PWY.5415","sampletype_treatment","Mock*QIAamp",-7.17967947437718,0.803220102653822,147,36,1.66136997496061e-14,1.29074089536137e-12
"163","PWY.5845","sample_type","Mock",8.71999425350262,0.75718901274961,147,26,2.0172095190947e-14,1.55758276118564e-12
"164","PWY.7036","sampletype_treatment","Mock*Molysis",3.7265615647465,0.428694822683345,147,29,2.54493963652671e-14,1.95308599178812e-12
"165","PWY.6612","treatment","QIAamp",2.75431388416468,0.310555816391636,147,70,2.8333274087929e-14,2.16122780406469e-12
"166","PWY0.162","treatment","Molysis",3.63299025056182,0.408839358290441,147,116,2.8539674091427e-14,2.16385745852229e-12
"167","PWY.4041","treatment","Host zero",9.17130541314812,1.03813581018274,147,51,2.96022072701102e-14,2.23097832755453e-12
"168","PWY.6182","sampletype_treatment","Mock*Benzonase",-10.2895701708408,1.16441858509339,147,33,2.9921131475088e-14,2.24159143300868e-12
"169","PWY.7053","sampletype_treatment","Mock*Molysis",3.73619552622991,0.431768846444593,147,29,3.14463618202033e-14,2.34191662644425e-12
"170","P4.PWY","sampletype_treatment","Mock*Host zero",-12.9830859808726,1.46872402985777,147,83,3.47577632165966e-14,2.57330122261226e-12
"171","PWY.6075","sampletype_treatment","Mock*QIAamp",3.58735469646882,0.415820641934421,147,26,3.61443518412992e-14,2.66030884371106e-12
"172","AST.PWY","sampletype_treatment","Mock*Benzonase",-8.87997053311615,1.00988820802277,147,48,3.6578640469093e-14,2.66747959000041e-12
"173","PWY.241","sampletype_treatment","Mock*Host zero",-14.1630204538819,1.60398042852164,147,84,3.6665657799942e-14,2.66747959000041e-12
"174","ALLANTOINDEG.PWY","treatment","Benzonase",5.00109967211084,0.571460560714821,147,49,4.30500969732194e-14,3.1139570143962e-12
"175","PWY.6531","sampletype_treatment","Mock*Host zero",-10.2713436741505,1.17032356920732,147,32,4.34462882214166e-14,3.12465704888428e-12
"176","PWY.5705","sample_type","Mock",8.59567257629839,0.713795701958446,147,38,4.60335236634568e-14,3.29192005016061e-12
"177","FOLSYN.PWY","treatment","Benzonase",2.86931417918532,0.327337090483787,147,70,4.79321596374703e-14,3.40832859433447e-12
"178","PWY.5910","treatment","Benzonase",4.31882763495543,0.49465485028862,147,65,5.45460117340768e-14,3.85683204317466e-12
"179","PWY0.1415","sampletype_treatment","Mock*Benzonase",-13.5613610855668,1.55617427740613,147,49,5.64719090862306e-14,3.97070082547094e-12
"180","PWY0.1338","sampletype_treatment","BAL*Molysis",9.48184531794474,1.0922096111104,147,49,5.82227299396527e-14,4.07106266122483e-12
"181","PWY.6829","sampletype_treatment","Mock*QIAamp",3.41201727261055,0.40037147458435,147,26,6.32966424457388e-14,4.40138973382358e-12
"182","SPHINGOLIPID.SYN.PWY","sampletype_treatment","Mock*Molysis",3.33973501919582,0.393242505902206,147,29,7.39921449756643e-14,5.11684141024017e-12
"183","PWY0.162","treatment","Host zero",3.55371437072327,0.40883935829044,147,116,7.53364809596883e-14,5.18133852108545e-12
"184","COBALSYN.PWY","sampletype_treatment","Mock*Benzonase",-8.86692618820407,1.02344119406819,147,51,7.59833848358071e-14,5.19742870404059e-12
"185","PWY.5508","sampletype_treatment","Mock*QIAamp",-7.00729405177129,0.8144712128375,147,15,7.73797232976605e-14,5.2643307968884e-12
"186","PWY.6284","sampletype_treatment","Mock*Molysis",-6.69363213764098,0.773779351666295,147,68,8.41434163297099e-14,5.69370450497704e-12
"187","PWY.5845","sampletype_treatment","Mock*Benzonase",-7.48392386272751,0.86769858100081,147,26,8.99800596421351e-14,6.05609107302627e-12
"188","PWY.6837","treatment","Molysis",-7.79555246384772,0.905752328652922,147,58,9.36237001937126e-14,6.26780792892588e-12
"189","PWY0.1338","sampletype_treatment","Neg.*Molysis",9.27733048593351,1.07962315282723,147,49,9.93232327283979e-14,6.61419157206146e-12
"190","ALLANTOINDEG.PWY","sampletype_treatment","Mock*Host zero",-6.79207195456198,0.791151321725045,147,49,1.00246024760308e-13,6.64050772438548e-12
"191","HEME.BIOSYNTHESIS.II","sample_type","Nasal",5.52107976640082,0.649394475549379,147,123,1.05621456832848e-13,6.92370654009495e-12
"192","PWY0.42","sampletype_treatment","Mock*Host zero",-10.7909584787304,1.25658203909813,147,43,1.05084319123818e-13,6.92370654009495e-12
"193","PWY.7283","sampletype_treatment","Mock*Molysis",3.40391985249559,0.404585764346003,147,29,1.12910528708703e-13,7.36317054055823e-12
"194","PWY.6897","sample_type","Nasal",5.49547566704466,0.614967077681946,147,111,1.18022292984124e-13,7.65684834792881e-12
"195","PWY.5030","treatment","Host zero",5.90248228108205,0.689046472987281,147,32,1.19574564321014e-13,7.71777162330399e-12
"196","PWY.7616","sampletype_treatment","Mock*lyPMA",-9.01287835154232,1.05361736439407,147,37,1.21462261615513e-13,7.79961237088186e-12
"197","LIPASYN.PWY","sampletype_treatment","Mock*QIAamp",-5.98927263911043,0.713773621018776,147,27,1.27140784957834e-13,8.12281177400662e-12
"198","PWY.4041","treatment","QIAamp",8.86037851407471,1.03813581018274,147,51,1.35009927004435e-13,8.5769897187773e-12
"199","PWY.5188","sample_type","Nasal",7.81824696348277,0.907184493587856,147,118,1.35612661213784e-13,8.5769897187773e-12
"200","PWY.5896","sampletype_treatment","Mock*QIAamp",-6.85399195470158,0.818330004117568,147,24,1.37981422789208e-13,8.68317093612489e-12
