"","value","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","metadata","qval","p_bh"
"45","lypma",-0.248417765777504,0.374212091137052,73.0859325095625,-0.663842167746855,0.508880116276115,"Actinomyces_meyeri","lypma",0.426158414660801,0.688692914550611
"46","benzonase",-0.0447650772407781,0.368889191427473,73.7625797737991,-0.12135101347793,0.903742991418704,"Actinomyces_meyeri","benzonase",0.593034111998983,0.95837223194476
"47","host_zero",0.480129519724373,0.368889191427473,73.7625797728275,1.30155485951334,0.197119039057195,"Actinomyces_meyeri","host_zero",0.229850681103947,0.37144998206105
"48","molysis",0.304924213051339,0.368687120550441,73.6300824223642,0.827054149860442,0.410878701206042,"Actinomyces_meyeri","molysis",0.367052054476431,0.593174135468771
"49","qiaamp",0.152368418858847,0.367851467557887,73.0895674152847,0.414211800948896,0.679932087745528,"Actinomyces_meyeri","qiaamp",0.515018451434997,0.832295095354209
"50","Nasal",0.158067043334911,0.525346218516876,18.0549518900092,0.300881661966,0.766942145794502,"Actinomyces_naeslundii","sample_type",0.551429634911989,0.8911373549655
"51","Sputum",1.65876920203042,0.549543338941573,12.4605590582843,3.01845020126206,0.0103001912307101,"Actinomyces_naeslundii","sample_type",0.0268753988453476,0.043431963616733
"52","lypma",-0.694330722913031,0.666131181205017,72.5129673345168,-1.04233331587481,0.300719888505483,"Actinomyces_naeslundii","lypma",0.303185426260361,0.489962529607005
"53","benzonase",0.134361714619853,0.655122336817699,73.537951274677,0.205094082538117,0.838065260851736,"Actinomyces_naeslundii","benzonase",0.571251902889855,0.923171112922726
"54","host_zero",1.91203707587354,0.655122336817699,73.5379512719427,2.91859545678352,0.00466276234654946,"Actinomyces_naeslundii","host_zero",0.014748165959831,0.0238337600519668
"55","molysis",2.04928421853802,0.655043311213371,73.370058075125,3.12847132923473,0.00252057801956957,"Actinomyces_naeslundii","molysis",0.00989444998639918,0.0159899168116445
"56","qiaamp",2.1691947357321,0.654703159244179,72.6540261017937,3.31324922616277,0.00143981326135138,"Actinomyces_naeslundii","qiaamp",0.00659858747828136,0.0106636412329247
"57","Nasal",-2.01545125150638,1.40467236181246,17.0217286630505,-1.43481946843877,0.169457473445622,"Actinomyces_odontolyticus","sample_type",0.208107262223741,0.336311549952833
"58","Sputum",4.80964928469777,1.61068410834753,16.5563453685626,2.98609097821931,0.00848105710802524,"Actinomyces_odontolyticus","sample_type",0.0233044866355839,0.0376611942203246
"59","lypma",0.346728897595226,0.481761673179559,68.5407442711305,0.71971042301241,0.474150344734397,"Actinomyces_odontolyticus","lypma",0.404779376566821,0.65414333967726
"60","benzonase",0.175719905754808,0.476368028944717,68.6938015294319,0.368874263338107,0.713355943689673,"Actinomyces_odontolyticus","benzonase",0.527994470957312,0.853264979783691
"61","host_zero",0.532749480876674,0.476368028944717,68.6938015322063,1.11835691840373,0.267310331722296,"Actinomyces_odontolyticus","host_zero",0.278162491155491,0.449524238316429
"62","molysis",1.01040671582657,0.47580501387583,68.6613642183827,2.12357307375969,0.0373115854004881,"Actinomyces_odontolyticus","molysis",0.0710135557012091,0.114761391459077
"63","qiaamp",0.787090055388078,0.473471998286411,68.5191391750506,1.66237931332098,0.10100524686863,"Actinomyces_odontolyticus","qiaamp",0.144313503108804,0.233217704135017
"64","Nasal",0.434323412555446,0.496588631144065,84.9999999978724,0.874614087629896,0.384248497484536,"Actinomyces_oris","sample_type",0.350126027104552,0.56582084448241
"65","Sputum",6.43052809087254,0.509343213002405,84.9999999980736,12.6251374843433,3.4086956560267e-21,"Actinomyces_oris","sample_type",1.49864152732524e-18,2.42187826360697e-18
"66","lypma",1.06108423740075,0.685887844453803,84.9999999985715,1.547022951319,0.12557301248442,"Actinomyces_oris","lypma",0.168833294840966,0.272842891040308
"67","benzonase",1.58603055490182,0.674038548326726,84.9999999986423,2.35302648318717,0.0209303586872356,"Actinomyces_oris","benzonase",0.0456679120579176,0.073801587331419
"68","host_zero",1.55762308092929,0.674038548326726,84.9999999985439,2.31088130611524,0.0232609327372328,"Actinomyces_oris","host_zero",0.0498864729762011,0.0806189888283118
"69","molysis",2.1962045166757,0.674038548326726,84.9999999986423,3.25827732275504,0.00161217472233478,"Actinomyces_oris","molysis",0.00712358420491158,0.0115120617107423
"70","qiaamp",1.56890263000497,0.674038548326726,84.9999999985439,2.32761558504289,0.0223094124924157,"Actinomyces_oris","qiaamp",0.0482385327409863,0.0779558365249633
"71","Nasal",-0.606577358217597,0.761738029483834,18.1002956830406,-0.796307043549636,0.436174010073756,"Actinomyces_sp_HMSC035G02","sample_type",0.383529977797109,0.619803268314808
"72","Sputum",4.65287169479921,0.843013012807954,15.3997027535889,5.51933555485836,5.35499365505197e-05,"Actinomyces_sp_HMSC035G02","sample_type",0.000424204736169163,0.000685535674218815
"73","lypma",0.939927369366552,0.640975272129853,71.3322560315778,1.46640191944274,0.146933619630238,"Actinomyces_sp_HMSC035G02","lypma",0.186431951579186,0.301283184096277
"74","benzonase",0.723859597207636,0.632196669776629,71.9927992820046,1.14499115831058,0.256005054586036,"Actinomyces_sp_HMSC035G02","benzonase",0.271212672983943,0.438292991044285
"75","host_zero",1.69126165300844,0.632196669776629,71.9927992804233,2.67521442908897,0.00923841474149902,"Actinomyces_sp_HMSC035G02","host_zero",0.0246911369595676,0.0399020892026447
"76","molysis",1.55661129495681,0.631782804198689,71.8601316574055,2.46383928877443,0.0161400995031423,"Actinomyces_sp_HMSC035G02","molysis",0.0377195230672295,0.0609566006042746
"77","qiaamp",1.1280514757156,0.63007756140333,71.3177478853212,1.79033748353641,0.0776438930503792,"Actinomyces_sp_HMSC035G02","qiaamp",0.11956683288138,0.193225870445865
"78","Nasal",-2.17448811222346,1.56469567483543,17.0366927226741,-1.38971951363779,0.182508779151277,"Actinomyces_sp_HPA0247","sample_type",0.218341330357243,0.352850306359135
"79","Sputum",3.21904519314199,1.79704477942363,16.6757379885312,1.79129937662123,0.0914117063713147,"Actinomyces_sp_HPA0247","sample_type",0.133298123296277,0.215416309707526
"80","lypma",0.0276873686730079,0.471393279977178,68.4418142722583,0.0587351789875927,0.953334195348247,"Actinomyces_sp_HPA0247","lypma",0.60784890164537,0.982313659144186
"81","benzonase",0.443290057063735,0.46617654009686,68.5613829644518,0.950905974315289,0.344992295011056,"Actinomyces_sp_HPA0247","benzonase",0.324095557640741,0.523754328216571
"82","host_zero",0.713394290036656,0.46617654009686,68.561382965668,1.53030928988496,0.13054136591619,"Actinomyces_sp_HPA0247","host_zero",0.174082439333832,0.281325766176228
"83","molysis",0.687790510467554,0.465612686615219,68.5360357077876,1.47717304583657,0.144209879059671,"Actinomyces_sp_HPA0247","molysis",0.18511600636069,0.299156552034733
"84","qiaamp",0.87290338099917,0.46327331050791,68.4242384393735,1.88420822266269,0.0637856500292902,"Actinomyces_sp_HPA0247","qiaamp",0.103481622725992,0.167231381349855
"85","Nasal",0.275586279652077,0.502509948258,21.6105196644461,0.548419549916222,0.58902517882972,"Actinomyces_sp_ICM47","sample_type",0.473046439846636,0.764466264581625
"86","Sputum",4.83219350926368,0.536596430165256,16.3222531425712,9.00526585272939,9.82229322658714e-08,"Actinomyces_sp_ICM47","sample_type",7.19732609788893e-06,1.16312322291503e-05
"87","lypma",0.477150400629388,0.569726939857181,74.5753054630395,0.837507176243061,0.404983597151503,"Actinomyces_sp_ICM47","lypma",0.362262555937895,0.585434070755122
"88","benzonase",0.870883448817418,0.560825834929021,75.3595620207877,1.55285900644652,0.124646651759811,"Actinomyces_sp_ICM47","benzonase",0.167844442925812,0.271244857811166
"89","host_zero",1.10897572116742,0.560825834929021,75.3595620172928,1.97739770905485,0.0516540447318588,"Actinomyces_sp_ICM47","host_zero",0.0888838720219265,0.143640699733799
"90","molysis",1.15885498232365,0.560669193593016,75.2197508848941,2.06691395847378,0.0421836594351261,"Actinomyces_sp_ICM47","molysis",0.0775989574891733,0.125403723969277
"91","qiaamp",1.23539927353357,0.560008792016259,74.6404152915171,2.20603549648861,0.03045883104847,"Actinomyces_sp_ICM47","qiaamp",0.0607207393288483,0.0981276950153317
"92","Nasal",-0.668196912145051,0.841004042290696,18.9363023618882,-0.794522830502742,0.436736149040213,"Actinomyces_sp_S6_Spd3","sample_type",0.383640628759193,0.619982085700442
"93","Sputum",3.33692322694675,0.940112688886726,16.7501673099075,3.54949280697222,0.0025127625602508,"Actinomyces_sp_S6_Spd3","sample_type",0.00989444998639918,0.0159899168116445
"94","lypma",1.08260997797314,0.619543401960373,71.5967537289578,1.74743201936703,0.0848500622239069,"Actinomyces_sp_S6_Spd3","lypma",0.126242101511036,0.204013432183032
"95","benzonase",1.88641012914666,0.611454708538261,72.1227272311812,3.08511832978815,0.00288453554412098,"Actinomyces_sp_S6_Spd3","benzonase",0.0104958410800962,0.0169617943361857
"96","host_zero",1.95962367196912,0.611454708538261,72.1227272332141,3.20485498697651,0.00201380446411575,"Actinomyces_sp_S6_Spd3","host_zero",0.00855433955336071,0.0138242325773356
"97","molysis",1.93534497545922,0.610973561397537,72.0146653354577,3.16764111859821,0.00225498279499181,"Actinomyces_sp_S6_Spd3","molysis",0.00931928739790781,0.0150604258388477
"98","qiaamp",2.03938824980559,0.608995128644068,71.5684045279449,3.34877596532883,0.00129738416093073,"Actinomyces_sp_S6_Spd3","qiaamp",0.00610051523793315,0.00985873204643082
"99","Nasal",0.119418890584825,0.376291677789297,22.3533327044295,0.317357246076786,0.75391786396903,"Actinomyces_sp_oral_taxon_170","sample_type",0.547296116365712,0.884457386115769
"100","Sputum",0.928448152886784,0.391909331840135,15.4972481936861,2.36903813575307,0.0312048388886636,"Actinomyces_sp_oral_taxon_170","sample_type",0.0615214577000385,0.0994216952035673
"101","lypma",-0.616227391333188,0.487005206851778,75.2423514683807,-1.26534045768578,0.209653803419164,"Actinomyces_sp_oral_taxon_170","lypma",0.236345683007646,0.381946223921324
"102","benzonase",-0.559316136907036,0.478871430731356,76.0857780633997,-1.16798810915243,0.246458514540872,"Actinomyces_sp_oral_taxon_170","benzonase",0.265253608817616,0.428662850872189
"103","host_zero",0.865766440288114,0.478871430731356,76.0857780597478,1.80793086563104,0.0745691400220673,"Actinomyces_sp_oral_taxon_170","host_zero",0.116051355637387,0.187544686674969
"104","molysis",0.722944377848298,0.478827624198829,75.9506781838335,1.50982178410847,0.135238129156496,"Actinomyces_sp_oral_taxon_170","molysis",0.177328955196057,0.286572295153182
"105","qiaamp",0.922943915494895,0.478638148891078,75.3681323491925,1.92827069391188,0.0575881196769215,"Actinomyces_sp_oral_taxon_170","qiaamp",0.0959193464498502,0.155010371720376
"106","Nasal",0.212872317807556,0.363387626086836,84.9999999996356,0.585799577437147,0.559562434438812,"Actinomyces_sp_oral_taxon_180","sample_type",0.455158217777561,0.735558019738716
"107","Sputum",2.74058746522275,0.372721019830777,85.000000001016,7.35291899144041,1.11445999096016e-10,"Actinomyces_sp_oral_taxon_180","sample_type",1.63325036077704e-08,2.63941274525732e-08
"108","lypma",-0.334564052984823,0.501910716287777,85.0000000007348,-0.666580812339135,0.506845246084869,"Actinomyces_sp_oral_taxon_180","lypma",0.425655537847424,0.687880240938287
"109","benzonase",0.982967646235403,0.493239781593806,85.0000000006004,1.99287989922293,0.0494827621111201,"Actinomyces_sp_oral_taxon_180","benzonase",0.0862467514865989,0.139378983515098
"110","host_zero",1.17611360605611,0.493239781593806,85.0000000006005,2.3844662372036,0.0193291058764187,"Actinomyces_sp_oral_taxon_180","host_zero",0.0428115339892113,0.0691855401773074
"111","molysis",1.06098288965518,0.493239781593806,85.0000000006005,2.15104890004376,0.034310603032067,"Actinomyces_sp_oral_taxon_180","molysis",0.0664526079343533,0.10739067601006
"112","qiaamp",1.45796375694342,0.493239781593806,85.0000000006005,2.95589247126884,0.00403401395309121,"Actinomyces_sp_oral_taxon_180","qiaamp",0.0133350697192738,0.0215501271704609
"113","Nasal",-0.689765393457701,0.6842389210909,20.4385838228413,-1.00807681673236,0.325203852513619,"Actinomyces_sp_oral_taxon_181","sample_type",0.310562177344357,0.501883721420137
"114","Sputum",3.77822822056838,0.747388432266546,16.6737090756157,5.05524043115097,0.000103454698821199,"Actinomyces_sp_oral_taxon_181","sample_type",0.000770917216475286,0.00124584005953325
"115","lypma",1.09605895790363,0.657038956392019,73.4188096917791,1.66817956110607,0.0995399036835623,"Actinomyces_sp_oral_taxon_181","lypma",0.142782924464129,0.230744213922255
"116","benzonase",1.40788807810895,0.647536670948011,74.1160532528988,2.17422138586803,0.0328812599207619,"Actinomyces_sp_oral_taxon_181","benzonase",0.0642503455353533,0.103831711883117
"117","host_zero",1.99631427836252,0.647536670948011,74.1160532534269,3.08293625354046,0.00287820234265762,"Actinomyces_sp_oral_taxon_181","host_zero",0.0104958410800962,0.0169617943361857
"118","molysis",2.580237998461,0.647212568609965,73.9812811691874,3.98669328069855,0.000155704673172934,"Actinomyces_sp_oral_taxon_181","molysis",0.00110412817764397,0.0017843253272479
"119","qiaamp",2.24606620188934,0.645869211737868,73.4313697887225,3.47758673283985,0.000853950473528793,"Actinomyces_sp_oral_taxon_181","qiaamp",0.00436559826332532,0.00705502106328148
"120","Nasal",0.00235838960526079,0.429345795718246,20.8519382830901,0.00549298404405118,0.995669468351952,"Actinomyces_sp_oral_taxon_414","sample_type",0.617416867943086,0.997775962290637
"121","Sputum",-1.12773656832945,0.464488012644216,16.4551225117633,-2.42791318103028,0.0269893138928954,"Actinomyces_sp_oral_taxon_414","sample_type",0.0554482196862736,0.0896070444901972
"122","lypma",-0.460821619150877,0.445620562720537,73.8989984121912,-1.03411210725451,0.304456087300791,"Actinomyces_sp_oral_taxon_414","lypma",0.305580239129681,0.493832664744634
"123","benzonase",-0.870786562092686,0.438945846607336,74.6442520892779,-1.98381319432248,0.0509540820846341,"Actinomyces_sp_oral_taxon_414","benzonase",0.0880239252729749,0.142250983580089
"124","host_zero",0.0184482248779216,0.438945846607336,74.6442520898644,0.042028475768731,0.966588217549531,"Actinomyces_sp_oral_taxon_414","host_zero",0.609676832789647,0.985267685590788
"125","molysis",0.16393796716475,0.438770222328385,74.5047454871955,0.373630567486541,0.709740273499529,"Actinomyces_sp_oral_taxon_414","molysis",0.526204177659967,0.850371777945051
"126","qiaamp",-0.860954674363413,0.438037674370684,73.933423474442,-1.96548088152537,0.0531148765267634,"Actinomyces_sp_oral_taxon_414","qiaamp",0.0905119675788624,0.146271782063044
"127","Nasal",0.203399240877051,0.816724584405921,17.9137913316366,0.249042632927478,0.806160813214539,"Actinomyces_sp_oral_taxon_448","sample_type",0.561696683945575,0.907729410125087
"128","Sputum",-0.850383762245551,0.928807344305088,16.8834995224919,-0.915565286449999,0.372787219167368,"Actinomyces_sp_oral_taxon_448","sample_type",0.342472276785768,0.553452008310347
"129","lypma",0.00649044146816173,0.413378950301676,69.8980566603078,0.0157009481576774,0.987517700996144,"Actinomyces_sp_oral_taxon_448","lypma",0.615399878907041,0.994516409011708
"130","benzonase",-0.205161876898721,0.408485134930301,70.1972286714974,-0.502250533385328,0.617063203451318,"Actinomyces_sp_oral_taxon_448","benzonase",0.484452451587984,0.782898939378859
"131","host_zero",-0.189158036987632,0.408485134930301,70.1972286707933,-0.463072021017135,0.644745196377949,"Actinomyces_sp_oral_taxon_448","host_zero",0.498657449856073,0.805854913781531
"132","molysis",-0.47143950179265,0.408058532300324,70.1341414472258,-1.15532323055477,0.251879044748862,"Actinomyces_sp_oral_taxon_448","molysis",0.268151507639978,0.433345997602105
"133","qiaamp",-0.0618237883374797,0.40629932109315,69.8646239827628,-0.152163159345535,0.8794968225767,"Actinomyces_sp_oral_taxon_448","qiaamp",0.584684532640767,0.944878901892699
"134","Nasal",0.0385363378684343,0.680552952152881,19.3517601755583,0.0566250396042326,0.955424468815904,"Actinomyces_sp_oral_taxon_897","sample_type",0.60784890164537,0.982313659144186
"135","Sputum",-0.575903564232397,0.759536114962201,17.029323674769,-0.758230652746587,0.458678647913113,"Actinomyces_sp_oral_taxon_897","sample_type",0.396187050932947,0.640257719729405
"136","lypma",-0.506601484370388,0.513439987826711,71.9748527323182,-0.986681007287203,0.327104408285479,"Actinomyces_sp_oral_taxon_897","lypma",0.311865909041777,0.503990615832166
"137","benzonase",-0.277564447426869,0.506682412126006,72.5090467241604,-0.547807543313428,0.585506521683209,"Actinomyces_sp_oral_taxon_897","benzonase",0.471464101144127,0.761909127574945
"138","host_zero",-0.157810078416942,0.506682412126006,72.5090467240267,-0.311457581001837,0.756346525951974,"Actinomyces_sp_oral_taxon_897","host_zero",0.547296116365712,0.884457386115769
"139","molysis",-0.140971956041288,0.506294849655976,72.3996753062508,-0.27843845564907,0.781469506051429,"Actinomyces_sp_oral_taxon_897","molysis",0.554600505139427,0.896261636883842
"140","qiaamp",-0.026210125655648,0.504700973361274,71.9488241613219,-0.0519319895127017,0.958726799622281,"Actinomyces_sp_oral_taxon_897","qiaamp",0.60784890164537,0.982313659144186
"141","Nasal",0.130876529599626,0.68412911737706,20.2406518835778,0.191303843492883,0.850193542220653,"Actinomyces_viscosus","sample_type",0.57624299529979,0.931236963227067
"142","Sputum",2.51232042572745,0.751005893348388,16.8029229977612,3.34527391592918,0.00388629364414074,"Actinomyces_viscosus","sample_type",0.0129440808427886,0.0209182699557727
"143","lypma",-0.533438380857062,0.627346300447848,73.1555477581495,-0.850309279701264,0.397927619426134,"Actinomyces_viscosus","lypma",0.358871524263622,0.579953997132858
"144","benzonase",0.224167561195904,0.618451010647081,73.8216402883396,0.362466157119477,0.718039363689057,"Actinomyces_viscosus","benzonase",0.53012223846437,0.856703556508941
"145","host_zero",0.15669893374227,0.618451010647081,73.8216402890441,0.253373235785187,0.800684103775628,"Actinomyces_viscosus","host_zero",0.561696683945575,0.907729410125087
"146","molysis",0.582061878937042,0.618106661945807,73.6909167847246,0.941685173081139,0.349430745970666,"Actinomyces_viscosus","molysis",0.327565238773649,0.529361503224218
"147","qiaamp",0.933127242295533,0.61668317667495,73.1575479801011,1.51313880058606,0.134552728334907,"Actinomyces_viscosus","qiaamp",0.177328955196057,0.286572295153182
"148","Nasal",2.13577631918821,0.63270752036404,16.0017527181043,3.37561392973384,0.00385291078315274,"Aeriscardovia_aeriphila","sample_type",0.0128816867935,0.020817438109734
"149","Sputum",1.96131076051575,0.709450606848874,14.2505194044404,2.76454871076535,0.015005709336715,"Aeriscardovia_aeriphila","sample_type",0.035549845618931,0.057450295356981
"150","lypma",0.403895313897174,0.443627291121089,68.8761863043723,0.910438383708295,0.365766617128429,"Aeriscardovia_aeriphila","lypma",0.33854779660909,0.547109855725787
"151","benzonase",1.11611032771081,0.437926950753043,69.4375460427022,2.54862215214567,0.013029053893334,"Aeriscardovia_aeriphila","benzonase",0.0321812132894908,0.0520064201753585
"152","host_zero",1.46554814400695,0.437926950753043,69.4375460420644,3.34655846480068,0.00132352559820339,"Aeriscardovia_aeriphila","host_zero",0.00619033322014553,0.0100038823140798
"153","molysis",0.773469441361819,0.437563419969722,69.3214015757844,1.76767390979653,0.0815160593711288,"Aeriscardovia_aeriphila","molysis",0.12377810091209,0.200031486278494
"154","qiaamp",2.03216028015397,0.436068791787133,68.8403317207595,4.66018279323683,1.49624294214406e-05,"Aeriscardovia_aeriphila","qiaamp",0.000146338149274088,0.000236489631710618
"155","Nasal",0.188347350911508,0.776687138094693,18.7440888171127,0.242500926915755,0.81102569029278,"Alloscardovia_omnicolens","sample_type",0.562659745713332,0.909285765210218
"156","Sputum",1.26707301401972,0.873504223187939,16.9539991612144,1.4505631230899,0.165151506683963,"Alloscardovia_omnicolens","sample_type",0.203672569072722,0.329144868159764
"157","lypma",-0.708876208137073,0.516299182715636,71.177328074337,-1.37299502278605,0.174064099574801,"Alloscardovia_omnicolens","lypma",0.212053065015387,0.342688160929724
"158","benzonase",0.616489046344717,0.509771083795958,71.630984248689,1.20934487251434,0.23050678281884,"Alloscardovia_omnicolens","benzonase",0.254310867393543,0.410978843645635
"159","host_zero",0.747101842666765,0.509771083795958,71.6309842503314,1.46556339975886,0.147143229952721,"Alloscardovia_omnicolens","host_zero",0.186431951579186,0.301283184096277
"160","molysis",0.588845412567427,0.509325888437552,71.5367189893203,1.15612700224961,0.251475743791312,"Alloscardovia_omnicolens","molysis",0.268151507639978,0.433345997602105
